crate,slot,channel,cable,pmt,pc,qccc,bundle,hv,type,x,y,z,panel
3,3,14,ENGF,PNCW,JNQV,DL18,GCCP,1876,0x00,150.964,715.089,-411.886,H036-07
3,3,15,ENGE,PISW,JNQU,DL17,GCCP,1879,0x00,136.498,704.191,-435.22,H036-06
3,3,16,ENGD,PNGH,JMRN,DL16,GCCP,1883,0x00,179.886,710.03,-408.745,H036-05
3,3,17,ENGC,PJEI,JMRM,DL15,GCCP,1888,0x00,165.42,699.131,-432.078,H036-04
3,3,18,ENGB,PODS,JMRL,DL14,GCCP,1878,0x00,150.968,688.203,-455.398,H036-03
3,3,19,ENGA,PJER,JMRK,DL13,GCCP,1888,0x00,194.325,694.041,-428.941,H036-02
3,3,20,ENFZ,PJCF,JMRJ,DL12,GCCP,1890,0x00,179.89,683.143,-452.256,H036-01
3,3,21,EFHF,POMT,JMRI,DL11,GAVV,1888,0x00,232.695,749.712,-305.274,H371-14
3,3,22,EFHE,POJC,JMRH,DL10,GAVV,1888,0x00,203.798,755.636,-306.996,H371-13
3,3,23,EFHD,PONT,JMRG,DL09,GAVV,1890,0x00,174.932,761.585,-308.701,H371-12
3,3,24,EFHC,PFWF,JMDB,DL08,GAVV,1886,0x00,146.06,767.501,-310.418,H371-11
3,3,25,EFHB,POJF,JMDA,DL07,GAVV,1886,0x00,117.172,773.446,-312.151,H371-10
3,3,26,EFHA,POPO,JMCZ,DL06,GAVV,1883,0x00,217.585,742.708,-329.676,H371-09
3,3,27,EFGZ,PHHN,JMCY,DL05,GAVV,1879,0x00,188.712,748.625,-331.394,H371-08
3,3,28,EFGY,,JMCX,DL04,GAVU,0,0x00,159.846,754.573,-333.098,H371-07
3,3,29,EFGX,PNVW,JMCW,DL03,GAVU,1884,0x00,130.982,760.511,-334.826,H371-06
3,3,30,EFGW,PMTL,JMCV,DL02,GAVU,1878,0x00,202.499,735.697,-354.074,H371-05
3,3,31,EFGV,PLFD,JMCU,DL01,GAVU,1889,0x00,173.635,741.635,-355.801,H371-04
3,4,0,EFGU,PMAG,JNJJ,DK32,GAVU,1884,0x00,144.769,747.584,-357.505,H371-03
3,4,1,EFGT,PMMJ,JNJI,DK31,GAVU,1884,0x00,187.422,728.708,-378.481,H371-02
3,4,2,EFGS,PMEO,JNJH,DK30,GAVU,1879,0x00,158.556,734.656,-380.185,H371-01
3,4,3,EFID,PNRZ,JNJG,DK29,GAVZ,1887,0x00,180.319,795.813,-205.907,H373-10
3,4,4,EFIC,PMZT,JNJF,DK28,GAVZ,1883,0x00,165.561,791.018,-231.013,H373-09
3,4,5,EFIB,PNST,JNJE,DK27,GAVZ,1879,0x00,150.806,786.213,-256.143,H373-08
3,4,6,EFIA,POAO,JNJD,DK26,GAVY,1881,0x00,136.025,781.425,-281.254,H373-07
3,4,7,EFHZ,PKFF,JNJC,DK25,GAVY,1890,0x00,194.395,784.876,-229.447,H373-06
3,4,8,EFHY,PKBK,JBID,DK24,GAVY,1886,0x00,179.638,780.081,-254.553,H373-05
3,4,9,EFHX,PKHD,JBIC,DK23,GAVY,1877,0x00,164.882,775.276,-279.682,H373-04
3,4,10,EFHW,PKDT,JBIB,DK22,GAVY,1878,0x00,208.481,773.961,-252.996,H373-03
3,4,11,EFHV,PKKH,JBIA,DK21,GAVY,1890,0x00,193.725,769.156,-278.125,H373-02
3,4,12,EFHU,PKFQ,JBHZ,DK20,GAVY,1885,0x00,222.558,763.024,-276.536,H373-01
3,4,13,ECNR,PHRC,JBHY,DK19,GAKL,1843,0x07,669.645,53.505,506.877,H230-10
3,4,14,ECNQ,PIJF,JBHX,DK18,GAKL,1840,0x07,685.11,61.513,483.031,H230-09
3,4,15,ECNP,PIIM,JBHW,DK17,GAKL,1845,0x07,700.574,69.521,459.185,H230-08
3,4,16,EAUQ,PCQF,JAJF,DK16,GADI,1867,0x07,220.967,-38.653,811.106,H140-10
3,4,17,EAUP,PHPQ,JAJE,DK15,GADI,1886,0x07,201.618,-16.85,815.81,H140-09
3,4,18,EAUO,PGIS,JAJD,DK14,GADI,1872,0x07,182.269,4.954,820.513,H140-08
3,4,19,EAUN,PHRJ,JAJC,DK13,GADH,1873,0x07,162.914,26.76,825.193,H140-07
3,4,20,EAUM,PGWZ,JAJB,DK12,GADH,1892,0x07,229.519,-10.521,808.497,H140-06
3,4,21,EAUL,PIIC,JAJA,DK11,GADH,1879,0x07,210.17,11.283,813.201,H140-05
3,4,22,EAUK,PHNJ,JAIZ,DK10,GADH,1890,0x07,190.821,33.087,817.905,H140-04
3,4,23,EAUJ,PIIL,JAIY,DK09,GADH,1893,0x07,238.063,17.63,805.918,H140-03
3,4,24,EAUI,PIGI,JCCL,DK08,GADH,1876,0x07,218.714,39.434,810.622,H140-02
3,4,25,EAUH,PIHM,JCCK,DK07,GADH,1890,0x07,246.615,45.763,803.309,H140-01
3,4,26,EBTA,PHXW,JCCJ,DK06,GAHC,1889,0x07,489.302,30.615,684.017,H189-10
3,4,27,EBSZ,PHUS,JCCI,DK05,GAHC,1890,0x07,465.424,22.856,699.534,H189-09
3,4,28,EBSY,PGUI,JCCH,DK04,GAHC,1885,0x07,441.525,15.107,715.061,H189-08
3,4,29,EBSC,PFVK,JCCG,DK03,GAGY,1880,0x07,409.805,111.516,727.347,H187-14
3,4,30,EBSB,PFSQ,JCCF,DK02,GAGY,1864,0x07,403.982,83.025,732.58,H187-13
3,4,31,EBSA,PFYE,JCCE,DK01,GAGY,1863,0x07,398.198,54.553,737.816,H187-12
3,5,0,EBRZ,PFUF,JCCT,DJ32,GAGY,1846,0x07,392.381,26.085,743.041,H187-11
3,5,1,EBRY,PFPT,JCCS,DJ31,GAGY,1847,0x07,386.57,-2.402,748.295,H187-10
3,5,2,EBRX,PFUA,JCCR,DJ30,GAGY,1903,0x07,384.698,103.787,740.866,H187-09
3,5,3,EBRW,PFTS,JCCQ,DJ29,GAGY,1859,0x07,378.881,75.318,746.091,H187-08
3,5,4,EBRV,PFTE,JCCP,DJ28,GAGX,1881,0x07,373.097,46.847,751.327,H187-07
3,5,5,EBRU,PFQQ,JCCO,DJ27,GAGX,1899,0x07,367.292,18.383,756.573,H187-06
3,5,6,EBRT,PFVX,JCCN,DJ26,GAGX,1887,0x07,359.597,96.08,754.377,H187-05
3,5,7,EBRS,PFRC,JCCM,DJ25,GAGX,1849,0x07,353.792,67.617,759.623,H187-04
3,5,8,EBRR,PFYM,JCDJ,DJ24,GAGX,1863,0x07,348.008,39.146,764.859,H187-03
3,5,9,EBRQ,PFQH,JCDI,DJ23,GAGX,1842,0x07,334.508,88.379,767.909,H187-02
3,5,10,EBRP,PFTL,JCDH,DJ22,GAGX,1872,0x07,328.724,59.908,773.145,H187-01
3,5,11,ENCW,PHHX,JCDG,DJ21,GCCC,1892,0x07,256.002,110.083,791.151,H027-07
3,5,12,ENCV,PGTX,JCDF,DJ20,GCCC,1887,0x07,282.382,118.641,781.012,H027-06
3,5,13,ENCU,PHEN,JCDE,DJ19,GCCC,1891,0x07,250.736,81.469,796.204,H027-05
3,5,14,ENCT,PHJI,JCDD,DJ18,GCCC,1893,0x07,277.107,90.046,786.095,H027-04
3,5,15,ENCS,PGSF,JCDC,DJ17,GCCC,1890,0x07,303.487,98.604,775.956,H027-03
3,5,16,ENCR,PHJW,JCDZ,DJ16,GCCC,1884,0x07,271.806,61.438,791.157,H027-02
3,5,17,ENCQ,PIUP,JCDY,DJ15,GCCC,1891,0x07,298.186,69.996,781.018,H027-01
3,5,18,EDGJ,PHWW,JCDX,DJ14,GANL,1880,0x07,342.183,239.551,730.588,H266-10
3,5,19,EDGI,PICM,JCDW,DJ13,GANL,1880,0x07,366.06,247.309,715.072,H266-09
3,5,20,EDGH,PHVU,JCDV,DJ12,GANL,1879,0x07,389.958,255.059,699.544,H266-08
3,5,21,EDIT,PBYZ,JCDU,DJ11,GANV,1888,0x07,147.501,74.124,825.194,H271-10
3,5,22,EDIS,PCPB,JCDT,DJ10,GANV,1886,0x07,150.375,103.125,820.513,H271-09
3,5,23,EDIR,PIMQ,JCDS,DJ09,GANV,1881,0x07,153.213,132.137,815.81,H271-08
3,5,24,EDIQ,PHMX,JBLV,DJ08,GANU,1890,0x07,156.051,161.149,811.106,H271-07
3,5,25,EDIP,PIXP,JBLU,DJ07,GANU,1882,0x07,173.818,85.379,817.909,H271-06
3,5,26,EDIO,PIHS,JBLT,DJ06,GANU,1883,0x07,176.656,114.391,813.205,H271-05
3,5,27,EDIN,PIJY,JBLS,DJ05,GANU,1886,0x07,179.494,143.403,808.501,H271-04
3,5,28,EDIM,PIKZ,JBLR,DJ04,GANU,1887,0x07,200.126,96.657,810.621,H271-03
3,5,29,EDIL,PCRW,JBLQ,DJ03,GANU,1881,0x07,202.964,125.669,805.917,H271-02
3,5,30,EDIK,PINL,JBLP,DJ02,GANU,1883,0x07,226.407,107.923,803.313,H271-01
3,5,31,EDHL,PDYH,JBLO,DJ01,GANP,1825,0x07,169.312,196.399,801.355,H268-14
3,6,0,EDHK,PDVA,JCMH,DI32,GANP,1869,0x07,195.152,206.528,791.22,H268-13
3,6,1,EDHJ,PDTO,JCMG,DI31,GANP,1832,0x07,220.965,216.679,781.111,H268-12
3,6,2,EDHI,PDWO,JCMF,DI30,GANP,1835,0x07,246.782,226.802,770.981,H268-11
3,6,3,EDHH,PEFM,JCME,DI29,GANP,1848,0x07,272.627,236.936,760.871,H268-10
3,6,4,EDHG,PEGA,JCMD,DI28,GANP,1872,0x07,192.524,178.243,799.257,H268-09
3,6,5,EDHF,PECI,JCMC,DI27,GANP,1834,0x07,218.341,188.365,789.127,H268-08
3,6,6,EDHE,PDWV,JCMB,DI26,GANO,1845,0x07,244.153,198.516,779.018,H268-07
3,6,7,EDHD,PDUH,JCMA,DI25,GANO,1886,0x07,269.974,208.643,768.912,H268-06
3,6,8,EDHC,PDTS,JDBJ,DI24,GANO,1877,0x07,215.712,160.079,797.163,H268-05
3,6,9,EDHB,PEFR,JDBI,DI23,GANO,1876,0x07,241.533,170.206,787.058,H268-04
3,6,10,EDHA,PEGM,JDBH,DI22,GANO,1828,0x07,267.345,180.357,776.949,H268-03
3,6,11,EDGZ,PDXF,JDBG,DI21,GANO,1911,0x07,238.904,141.921,795.094,H268-02
3,6,12,EDGY,PEDA,JDBF,DI20,GANO,1844,0x07,264.717,152.072,784.985,H268-01
3,6,13,EDJN,PIWT,JDBE,DI19,GANZ,1894,0x07,112.726,79.805,830.146,H273-10
3,6,14,EDJM,PGLS,JDBD,DI18,GANZ,1891,0x07,88.848,97.152,830.146,H273-09
3,6,15,EDJL,PHZJ,JDBC,DI17,GANZ,1889,0x07,64.939,114.517,830.148,H273-08
3,6,16,EDJK,PHXN,JCWD,DI16,GANY,1887,0x07,41.061,131.864,830.148,H273-07
3,6,17,EDJJ,PAAW,JCWC,DI15,GANY,1885,0x07,115.557,108.807,825.393,H273-06
3,6,18,EDJI,PEDF,JCWB,DI14,GANY,1888,0x07,91.656,126.147,825.398,H273-05
3,6,19,EDJH,PEFY,JCWA,DI13,GANY,1894,0x07,67.77,143.519,825.394,H273-04
3,6,20,EDJG,PDWZ,JCVZ,DI12,GANY,1895,0x07,118.368,137.807,820.669,H273-03
3,6,21,EDJF,PIBV,JCVY,DI11,GANY,1890,0x07,94.482,155.178,820.666,H273-02
3,6,22,EDJE,PFGC,JCVX,DI10,GANY,1884,0x07,121.199,166.809,815.916,H273-01
3,6,23,EDIJ,PHYS,JCVW,DI09,GANT,1876,0x07,171.564,311.489,762.74,H270-10
3,6,24,EDII,PHVM,JDAT,DI08,GANT,1874,0x07,195.441,294.142,762.74,H270-09
3,6,25,EDIH,PHYX,JDAS,DI07,GANT,1871,0x07,219.327,276.77,762.744,H270-08
3,6,26,EDIG,PIDN,JDAR,DI06,GANS,1877,0x07,243.228,259.43,762.739,H270-07
3,6,27,EDIF,PDWH,JDAQ,DI05,GANS,1875,0x07,169.676,283.776,772.754,H270-06
3,6,28,EDIE,PHPE,JDAP,DI04,GANS,1874,0x07,193.553,266.428,772.754,H270-05
3,6,29,EDID,PHII,JDAO,DI03,GANS,1875,0x07,217.439,249.056,772.757,H270-04
3,6,30,EDIC,PHXR,JDAN,DI02,GANS,1876,0x07,167.792,256.067,782.792,H270-03
3,6,31,EDIB,PFMO,JDAM,DI01,GANS,1873,0x07,191.677,238.696,782.796,H270-02
3,7,0,EDIA,PFCN,JAXB,DH32,GANS,1870,0x07,165.904,228.354,792.806,H270-01
3,7,1,EDHZ,PDBP,JAXA,DH31,GANR,1825,0x07,270.544,271.9,749.841,H269-14
3,7,2,EDHY,PDEO,JAWZ,DH30,GANR,1871,0x07,246.658,289.272,749.837,H269-13
3,7,3,EDHX,PCOY,JAWY,DH29,GANR,1815,0x07,222.78,306.619,749.837,H269-12
3,7,4,EDHW,PBHK,JAWX,DH28,GANR,1871,0x07,198.871,323.984,749.839,H269-11
3,7,5,EDHV,PDMH,JAWW,DH27,GANR,1888,0x07,174.993,341.331,749.839,H269-10
3,7,6,EDHU,PBFB,JAWV,DH26,GANR,1879,0x07,271.879,298.859,737.832,H269-09
3,7,7,EDHT,PCYL,JAWU,DH25,GANR,1887,0x07,247.993,316.231,737.829,H269-08
3,7,8,EDHS,PFSC,JBBB,DH24,GANQ,1808,0x07,224.092,333.571,737.834,H269-07
3,7,9,EDHR,PIWX,JBBA,DH23,GANQ,1872,0x07,200.206,350.943,737.83,H269-06
3,7,10,EDHQ,PFUW,JBAZ,DH22,GANQ,1811,0x07,273.214,325.818,725.824,H269-05
3,7,11,EDHP,PBGJ,JBAY,DH21,GANQ,1876,0x07,249.313,343.159,725.829,H269-04
3,7,12,EDHO,PDLN,JBAX,DH20,GANQ,1812,0x07,225.427,360.53,725.825,H269-03
3,7,13,EDHN,PBGM,JBAW,DH19,GANQ,1812,0x07,274.537,352.751,713.849,H269-02
3,7,14,EDHM,PAHC,JBAV,DH18,GANQ,1883,0x07,250.652,370.123,713.845,H269-01
3,7,15,ENEW,PHZK,JBAU,DH17,GCCK,1898,0x07,249.218,443.528,661.457,H031-19
3,7,16,ENEV,PICB,JBML,DH16,GCCK,1897,0x07,273.124,451.279,645.924,H031-18
3,7,17,ENEU,PHXX,JBMK,DH15,GCCK,1897,0x07,296.997,459.045,630.392,H031-17
3,7,18,ENET,PIEJ,JBMJ,DH14,GCCK,1879,0x07,249.219,418.409,676.964,H031-16
3,7,19,ENES,PHYJ,JBMI,DH13,GCCK,1896,0x07,273.128,426.164,661.456,H031-15
3,7,20,ENER,PIEW,JBMH,DH12,GCCJ,1897,0x07,297.001,433.931,645.924,H031-14
3,7,21,ENEQ,PHZO,JBMG,DH11,GCCJ,1879,0x07,320.907,441.681,630.391,H031-13
3,7,22,ENEP,PGTC,JBMF,DH10,GCCJ,1882,0x07,249.223,393.294,692.495,H031-12
3,7,23,ENEO,PEDX,JBME,DH09,GCCJ,1877,0x07,273.128,401.045,676.962,H031-11
3,7,24,ENEN,PEFH,JBDV,DH08,GCCJ,1883,0x07,297.005,408.816,661.455,H031-10
3,7,25,ENEM,PDWR,JBDU,DH07,GCCJ,1882,0x07,320.887,416.559,645.927,H031-09
3,7,26,ENEL,PEAR,JBDT,DH06,GCCJ,1896,0x07,344.784,424.333,630.391,H031-08
3,7,27,ENEK,PEBM,JBDS,DH05,GCCI,1878,0x07,273.108,375.923,692.499,H031-07
3,7,28,ENEJ,PDXO,JBDR,DH04,GCCI,1883,0x07,297.006,383.697,676.962,H031-06
3,7,29,ENEI,PEWM,JBDQ,DH03,GCCI,1882,0x07,320.891,391.445,661.459,H031-05
3,7,30,ENEH,PFDK,JBDP,DH02,GCCI,1882,0x07,344.788,399.219,645.922,H031-04
3,7,31,ENEG,PFBR,JBDO,DH01,GCCI,1880,0x07,297.01,358.582,692.494,H031-03
3,8,0,ENEF,PEYZ,JBGH,DG32,GCCI,1896,0x07,320.892,366.325,676.966,H031-02
3,8,1,ENEE,PFLM,JBGG,DG31,GCCI,1876,0x07,344.793,374.104,661.454,H031-01
3,8,2,EEDN,PHZV,JBGF,DG30,GARB,1849,0x07,413.848,494.259,540.989,H313-10
3,8,3,EEDM,PHVE,JBGE,DG29,GARB,1855,0x07,389.97,511.607,540.989,H313-09
3,8,4,EEDL,PHDM,JBGD,DG28,GARB,1854,0x07,366.08,528.973,540.976,H313-08
3,8,5,EEFD,PADP,JBGC,DG27,GARH,1888,0x07,174.99,518.033,640.628,H316-14
3,8,6,EEFC,PCYV,JBGB,DG26,GARH,1884,0x07,198.893,525.788,625.11,H316-13
3,8,7,EEEZ,PCIA,JBGA,DG25,GARH,1883,0x07,270.55,549.076,578.537,H316-10
3,8,8,EEEY,PDQB,JAXZ,DG24,GARH,1879,0x07,200.217,502.999,643.845,H316-09
3,8,9,EEEX,PBSN,JAXY,DG23,GARH,1897,0x07,224.12,510.754,628.327,H316-08
3,8,10,EEEW,PDNP,JAXX,DG22,GARG,1884,0x07,247.998,518.528,612.79,H316-07
3,8,11,EEEV,PDPS,JAXW,DG21,GARG,1877,0x07,271.9,526.283,597.271,H316-06
3,8,12,EEEU,PDSG,JAXV,DG20,GARG,1877,0x07,225.444,487.965,647.062,H316-05
3,8,13,EEET,PDNG,JAXU,DG19,GARG,1881,0x07,249.322,495.738,631.525,H316-04
3,8,14,EEES,PAGK,JAXT,DG18,GARG,1880,0x07,273.225,503.494,616.006,H316-03
3,8,15,EEER,PBSV,JAXS,DG17,GARG,1892,0x07,250.65,472.969,650.276,H316-02
3,8,16,EEEQ,PAGB,JAUP,DG16,GARG,1880,0x07,274.553,480.724,634.757,H316-01
3,8,17,EEHD,PDIL,JAUO,DG15,GARP,1824,0x07,150.821,384.295,734.135,H320-14
3,8,18,EEHC,PBSB,JAUN,DG14,GARP,1821,0x07,150.836,409.42,718.608,H320-13
3,8,19,EEHB,PEFC,JAUM,DG13,GARP,1832,0x07,150.836,434.526,703.091,H320-12
3,8,20,EEHA,PEAP,JAUL,DG12,GARP,1903,0x07,150.83,459.663,687.556,H320-11
3,8,21,EEGZ,PBES,JAUK,DG11,GARP,1877,0x07,150.83,484.769,672.04,H320-10
3,8,22,EEGY,PDLK,JAUJ,DG10,GARP,1907,0x07,175.894,394.171,722.026,H320-09
3,8,23,EEGX,PBIL,JAUI,DG09,GARP,1877,0x07,175.909,419.295,706.5,H320-08
3,8,24,EEGW,PDVT,JBKP,DG08,GARO,1883,0x07,175.888,444.413,690.974,H320-07
3,8,25,EEGV,PDRN,JBKO,DG07,GARO,1841,0x07,175.903,469.538,675.448,H320-06
3,8,26,EEGU,PDXJ,JBKN,DG06,GARO,1859,0x07,200.967,404.046,709.918,H320-05
3,8,27,EEGT,PEHQ,JBKM,DG05,GARO,1851,0x07,200.946,429.164,694.393,H320-04
3,8,28,EEGS,PECH,JBKL,DG04,GARO,1834,0x07,200.961,454.289,678.866,H320-03
3,8,29,EEGR,PDAG,JBKK,DG03,GARO,1905,0x07,226.003,413.928,697.832,H320-02
3,8,30,EEGQ,PATH,JBKJ,DG02,GARO,1879,0x07,226.018,439.053,682.305,H320-01
3,8,31,EDGX,PEAW,JBKI,DG01,GANN,1858,0x07,141.104,332.499,760.869,H267-14
3,9,0,EDGW,PDWC,JDCH,DF32,GANN,1852,0x07,139.449,304.797,770.978,H267-13
3,9,1,EDGV,PALS,JDCG,DF31,GANN,1894,0x07,137.789,277.124,781.108,H267-12
3,9,2,EDGU,PEDB,JDCF,DF30,GANN,1844,0x07,136.11,249.415,791.222,H267-11
3,9,3,EDGT,PEFL,JDCE,DF29,GANN,1868,0x07,134.458,221.718,801.356,H267-10
3,9,4,EDGS,PDUA,JDCD,DF28,GANN,1884,0x07,115.021,321.245,768.908,H267-09
3,9,5,EDGR,PEAY,JDCC,DF27,GANN,1844,0x07,113.334,293.559,779.018,H267-08
3,9,6,EDGQ,PDYQ,JDCB,DF26,GANM,1847,0x07,111.682,265.862,789.151,H267-07
3,9,7,EDGP,PEEG,JDCA,DF25,GANM,1890,0x07,110.019,238.185,799.257,H267-06
3,9,8,EDGO,PDSC,JCOT,DF24,GANM,1820,0x07,88.906,310.007,776.947,H267-05
3,9,9,EDGN,PDUP,JCOS,DF23,GANM,1859,0x07,87.251,282.305,787.056,H267-04
3,9,10,EDGM,PEAA,JCOR,DF22,GANM,1861,0x07,85.588,254.627,797.162,H267-03
3,9,11,EDGL,PDVE,JCOQ,DF21,GANM,1836,0x07,62.815,298.776,784.982,H267-02
3,9,12,EDGK,PDVI,JCOP,DF20,GANM,1847,0x07,61.16,271.075,795.091,H267-01
3,9,13,ENED,PGPV,JCOO,DF19,GCCH,1828,0x07,271.814,680.161,408.744,H030-07
3,9,14,ENEC,PIPM,JCON,DF18,GCCH,1829,0x07,298.187,667.255,411.886,H030-06
3,9,15,ENEB,PIES,JCOM,DF17,GCCH,1829,0x07,250.735,675.713,428.941,H030-05
3,9,16,ENEA,PIDG,JCOL,DF16,GCCH,1829,0x07,277.111,662.842,432.078,H030-04
3,9,17,ENDZ,PHZA,JCOK,DF15,GCCH,1828,0x07,303.484,649.935,435.22,H030-03
3,9,18,ENDY,PDZE,JCOJ,DF14,GCCH,1828,0x07,256.007,658.412,452.257,H030-02
3,9,19,ENDX,PEZB,JCOI,DF13,GCCH,1828,0x07,282.38,645.505,455.398,H030-01
3,9,20,EEEB,PBMS,JCOH,DF12,GARD,1896,0x07,272.623,574.577,552.201,H314-14
3,9,21,EEEA,PBJW,JCOG,DF11,GARD,1886,0x07,246.788,588.151,547.658,H314-13
3,9,22,EEDZ,PAXU,JCOF,DF10,GARD,1885,0x07,220.982,601.742,543.127,H314-12
3,9,23,EEDY,PBFJ,JCOE,DF09,GARD,1895,0x07,195.148,615.331,538.564,H314-11
3,9,24,EEDX,PBMB,JAZN,DF08,GARD,1884,0x07,169.317,628.925,534.035,H314-10
3,9,25,EEDW,PCQY,JAZM,DF07,GARD,1886,0x07,269.979,594.416,530.498,H314-09
3,9,26,EEDV,PAVN,JAZL,DF06,GARD,1895,0x07,244.17,608.002,525.932,H314-08
3,9,27,EEDU,PBMR,JAZK,DF05,GARC,1887,0x07,218.339,621.596,521.404,H314-07
3,9,28,EEDT,PBVO,JAZJ,DF04,GARC,1894,0x07,192.53,635.167,516.859,H314-06
3,9,29,EEDS,PCGF,JAZI,DF03,GARC,1889,0x07,267.361,614.267,508.773,H314-05
3,9,30,EEDR,PCKV,JAZH,DF02,GARC,1889,0x07,241.527,627.841,504.229,H314-04
3,9,31,EEDQ,PCHR,JAZG,DF01,GARC,1884,0x07,215.717,641.412,499.684,H314-03
3,10,0,EEDP,PCLP,JBAT,DE32,GARC,1889,0x07,264.743,634.102,487.068,H314-02
3,10,1,EEDO,PCFL,JBAS,DE31,GARC,1895,0x07,238.909,647.677,482.524,H314-01
3,10,2,EEFL,PMTF,JBAR,DE30,GARJ,1887,0x07,195.449,550.684,604.177,H317-08
3,10,3,EEFK,PKLZ,JBAQ,DE29,GARI,1884,0x07,171.571,542.91,619.714,H317-07
3,10,4,EEFJ,PBMV,JBAP,DE28,GARI,1896,0x07,217.455,579.788,568.354,H317-06
3,10,5,EEFI,PBGK,JBAO,DE27,GARI,1893,0x07,193.577,572.029,583.871,H317-05
3,10,6,EEFH,PBUN,JBAN,DE26,GARI,1893,0x07,169.675,564.274,599.39,H317-04
3,10,7,EEFG,PKSA,JBAM,DE25,GARI,1885,0x07,191.684,593.397,563.583,H317-03
3,10,8,EEFF,PLBT,JBBZ,DE24,GARI,1883,0x07,167.782,585.642,579.101,H317-02
3,10,9,EEFE,PKKD,JBBY,DE23,GARI,1887,0x07,165.91,606.986,558.795,H317-01
3,10,10,EFCE,PFDW,JBBX,DE22,GAVA,1845,0x07,156.046,653.405,506.877,H362-10
3,10,11,EFCD,PEWU,JBBW,DE21,GAVA,1838,0x07,153.208,670.588,483.031,H362-09
3,10,12,EFCC,PFBT,JBBV,DE20,GAVA,1880,0x07,150.37,687.77,459.185,H362-08
3,10,13,EFCB,PINT,JBBU,DE19,GAUZ,1840,0x07,147.529,704.933,435.323,H362-07
3,10,14,EFCA,PHZQ,JBBT,DE18,GAUZ,1839,0x07,179.5,659.002,489.849,H362-06
3,10,15,EFBZ,PIJW,JBBS,DE17,GAUZ,1845,0x07,176.663,676.185,466.003,H362-05
3,10,16,EFBY,PICT,JAVN,DE16,GAUZ,1838,0x07,173.825,693.367,442.157,H362-04
3,10,17,EFBX,PHUI,JAVM,DE15,GAUZ,1843,0x07,202.959,664.635,472.817,H362-03
3,10,18,EFBW,PGSA,JAVL,DE14,GAUZ,1840,0x07,200.121,681.818,448.971,H362-02
3,10,19,EFBV,PJIX,JAVK,DE13,GAUZ,1883,0x07,226.414,670.232,455.789,H362-01
3,10,20,EDJD,PIFU,JAVJ,DE12,GANX,1896,0x07,105.045,198.207,811.106,H272-10
3,10,21,EDJC,PHRT,JAVI,DE11,GANX,1898,0x07,78.329,186.543,815.81,H272-09
3,10,22,EDJB,PIDS,JAVH,DE10,GANX,1879,0x07,51.613,174.878,820.513,H272-08
3,10,23,EDJA,PHRD,JAVG,DE09,GANW,1883,0x07,24.894,163.209,825.193,H272-07
3,10,24,EDIZ,PHMO,JBZR,DE08,GANW,1872,0x07,80.932,215.034,808.497,H272-06
3,10,25,EDIY,PHRF,JBZQ,DE07,GANW,1879,0x07,54.216,203.37,813.201,H272-05
3,10,26,EDIX,PGBK,JBZP,DE06,GANW,1883,0x07,27.5,191.705,817.905,H272-04
3,10,27,EDIW,PIGG,JBZO,DE05,GANW,1898,0x07,56.799,231.858,805.918,H272-03
3,10,28,EDIV,PHCB,JBZN,DE04,GANW,1874,0x07,30.083,220.194,810.622,H272-02
3,10,29,EDIU,PIOV,JBZM,DE03,GANW,1866,0x07,32.686,248.685,803.309,H272-01
3,10,30,EEHN,PHYN,JBZL,DE02,GARR,1857,0x07,122.087,474.813,684.017,H321-10
3,10,31,EEHM,PHZG,JBZK,DE01,GARR,1861,0x07,122.087,449.707,699.534,H321-09
3,11,0,EEHL,PHXD,JBBJ,DD32,GARR,1864,0x07,122.072,424.582,715.061,H321-08
3,11,1,EEHK,PHYK,JBBI,DD31,GARQ,1857,0x07,122.093,399.464,730.586,H321-07
3,11,2,EEHJ,PIDD,JBBH,DD30,GARQ,1869,0x07,96.683,463.796,694.272,H321-06
3,11,3,EEHI,PISF,JBBG,DD29,GARQ,1862,0x07,96.683,438.69,709.788,H321-05
3,11,4,EEHH,PGKR,JBBF,DD28,GARQ,1869,0x07,96.668,413.565,725.315,H321-04
3,11,5,EEHG,PHWT,JBBE,DD27,GARQ,1865,0x07,71.277,452.792,704.547,H321-03
3,11,6,EEHF,PHWK,JBBD,DD26,GARQ,1864,0x07,71.262,427.668,720.074,H321-02
3,11,7,EEHE,PHVQ,JBBC,DD25,GARQ,1859,0x07,45.873,441.775,714.801,H321-01
3,11,8,EASK,PFOR,JAWL,DD24,GACY,1881,0x07,359.83,-31.449,760.869,H135-14
3,11,9,EASJ,PFRN,JAWK,DD23,GACY,1885,0x07,332.972,-38.435,770.978,H135-13
3,11,10,EASI,PFYQ,JAWJ,DD22,GACY,1872,0x07,306.14,-45.408,781.108,H135-12
3,11,11,EASH,PFRZ,JAWI,DD21,GACY,1867,0x07,279.268,-52.373,791.222,H135-11
3,11,12,EASG,PFYG,JAWH,DD20,GACY,1908,0x07,252.417,-59.361,801.356,H135-10
3,11,13,EASF,PFVL,JAWG,DD19,GACY,1873,0x07,341.066,-10.12,768.908,H135-09
3,11,14,EASE,PFRR,JAWF,DD18,GACY,1862,0x07,314.214,-17.071,779.018,H135-08
3,11,15,EASD,PFRB,JAWE,DD17,GACX,1890,0x07,287.363,-24.059,789.151,H135-07
